screen_id,route_path,route_name,page_widget,page_file,layout_pattern,vpc_files,vpc_owner_file,declared_tier,suggested_tier,tier_status,l1_status,l2_status,l3_status,notes
AppRouteNames.sc092AdvancedAnalytics,AppRoutePaths.tradeMarginAdvancedAnalytics,AppRouteNames.sc092AdvancedAnalytics,_tabletTradeTerminalRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc088AdvancedTradingDemo,AppRoutePaths.tradeMarginAdvancedDemo,AppRouteNames.sc088AdvancedTradingDemo,_tabletTradeTerminalRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc086MarginTradingPair,AppRoutePaths.tradeMarginBtcusdt,AppRouteNames.sc086MarginTradingPair,switch,flutter_app/lib/features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,shared_shell,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc090MarginTradingHub,AppRoutePaths.tradeMarginHub,AppRouteNames.sc090MarginTradingHub,switch,flutter_app/lib/features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,shared_shell,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc091LiveMarketDataAnalytics,AppRoutePaths.tradeMarginLiveMarketDataAnalytics,AppRouteNames.sc091LiveMarketDataAnalytics,LiveMarketDataAnalyticsPage,flutter_app/lib/features/trade_compliance/presentation/pages/execution/live_market_data_analytics_page.dart,shared_shell,features/trade_compliance/presentation/pages/execution/live_market_data_analytics_page.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade_compliance/presentation/pages/execution/live_market_data_analytics_page.dart,compact,compact,aligned,pass,pass,pass,compliant
AppRouteNames.sc089MarketDataAnalytics,AppRoutePaths.tradeMarginMarketDataAnalytics,AppRouteNames.sc089MarketDataAnalytics,MarketDataAnalyticsPage,flutter_app/lib/features/trade_compliance/presentation/pages/execution/market_data_analytics_page.dart,direct_vpc,features/trade_compliance/presentation/pages/execution/market_data_analytics_page.dart;features/trade_compliance/presentation/widgets/execution/market_data_analytics_funding_traders.dart;features/trade_compliance/presentation/widgets/execution/market_data_analytics_liquidations.dart;features/trade_compliance/presentation/widgets/execution/market_data_analytics_open_interest.dart;features/trade_compliance/presentation/widgets/execution/market_data_analytics_sentiment.dart;features/trade_compliance/presentation/widgets/execution/market_data_analytics_shared.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade_compliance/presentation/pages/execution/market_data_analytics_page.dart,standard,standard|compact,aligned,pass,pass,pass,compliant
AppRouteNames.sc051OrderReceipt,AppRoutePaths.tradeOrderReceipt,AppRouteNames.sc051OrderReceipt,switch,flutter_app/lib/features/trade/presentation/phone/pages/order_receipt_page.dart,shared_shell,features/trade/presentation/phone/pages/order_receipt_page.dart;features/trade/presentation/widgets/phone/order_receipt_page_common.dart;features/trade/presentation/widgets/phone/order_receipt_page_sections.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade/presentation/phone/pages/order_receipt_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc050OrdersHistory,AppRoutePaths.tradeOrdersHistory,AppRouteNames.sc050OrdersHistory,switch,flutter_app/lib/features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,shared_shell,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc053PositionDashboard,AppRoutePaths.tradePositions,AppRouteNames.sc053PositionDashboard,switch,flutter_app/lib/features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,shared_shell,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc060RiskManagement,AppRoutePaths.tradeRiskManagement,AppRouteNames.sc060RiskManagement,_tabletTradeTerminalRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc052TradeSettings,AppRoutePaths.tradeSettings,AppRouteNames.sc052TradeSettings,switch,flutter_app/lib/features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,shared_shell,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart;features/trade_core/presentation/widgets/trade_module_layout.dart,features/trade/presentation/tablet/pages/trade_tablet_utility_page.dart,standard,standard,aligned,pass,pass,pass,compliant
AppRouteNames.sc321UnifiedPortfolio,AppRoutePaths.unifiedPortfolio,AppRouteNames.sc321UnifiedPortfolio,buildSurfaceAwareTabletRoute,flutter_app/lib/shared/layout/vit_tablet_utility_page.dart,direct_vpc,shared/layout/vit_tablet_utility_page.dart,shared/layout/vit_tablet_utility_page.dart,form,standard,exception,pass,pass,pass,compliant
AppRouteNames.sc135Wallet,AppRoutePaths.wallet,AppRouteNames.sc135Wallet,switch,flutter_app/lib/features/wallet/presentation/tablet/pages/wallet_tablet_page.dart,custom_scroll,features/wallet/presentation/tablet/pages/wallet_tablet_page.dart,features/wallet/presentation/tablet/pages/wallet_tablet_page.dart,,standard,,pass,pass,pass,exception:custom_scroll;visual_qa_evidence
AppRouteNames.sc144AddressBook,AppRoutePaths.walletAddressBook,AppRouteNames.sc144AddressBook,switch,flutter_app/lib/features/wallet/presentation/tablet/pages/address_book_tablet_page.dart,shared_shell,features/wallet/presentation/tablet/pages/address_book_tablet_page.dart;features/wallet/presentation/tablet/widgets/wallet_tablet_detail_surface.dart,features/wallet/presentation/tablet/pages/address_book_tablet_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc143AddressAdd,AppRoutePaths.walletAddressBookAdd,AppRouteNames.sc143AddressAdd,switch,flutter_app/lib/features/wallet/presentation/tablet/pages/address_add_tablet_page.dart,shared_shell,features/wallet/presentation/tablet/pages/address_add_tablet_page.dart;features/wallet/presentation/tablet/widgets/wallet_tablet_detail_surface.dart,features/wallet/presentation/tablet/pages/address_add_tablet_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc145BuyCrypto,AppRoutePaths.walletBuyCrypto,AppRouteNames.sc145BuyCrypto,switch,flutter_app/lib/features/wallet/presentation/tablet/pages/buy_crypto_tablet_page.dart,shared_shell,features/wallet/presentation/tablet/pages/buy_crypto_tablet_page.dart;features/wallet/presentation/tablet/widgets/wallet_tablet_detail_surface.dart,features/wallet/presentation/tablet/pages/buy_crypto_tablet_page.dart,form,form,aligned,pass,pass,pass,compliant
AppRouteNames.sc137Deposit,AppRoutePaths.walletDeposit,AppRouteNames.sc137Deposit,switch,flutter_app/lib/features/wallet/presentation/tablet/pages/deposit_tablet_page.dart,shared_shell,features/wallet/presentation/tablet/pages/deposit_tablet_page.dart;features/wallet/presentation/tablet/widgets/wallet_tablet_detail_surface.dart,features/wallet/presentation/tablet/pages/deposit_tablet_page.dart,form,form,aligned,pass,pass,pass,compliant;visual_qa_evidence
AppRouteNames.sc154DustConverter,AppRoutePaths.walletDustConverter,AppRouteNames.sc154DustConverter,switch,flutter_app/lib/features/wallet/presentation/tablet/pages/dust_converter_tablet_page.dart,shared_shell,features/wallet/presentation/tablet/pages/dust_converter_tablet_page.dart;features/wallet/presentation/tablet/widgets/wallet_tablet_detail_surface.dart,features/wallet/presentation/tablet/pages/dust_converter_tablet_page.dart,form,form,aligned,pass,pass,pass,compliant
